SKU_ID,Warehouse_ID,Forecast_Model,Demand_Forecast_AI,Forecast_Daily_Rate,Forecast_MAPE_Pct,Forecast_WAPE_Daily_Pct,Forecast_Bias_Pct,Forecast_Sigma_Daily,Avg_Daily_Demand,Demand_Std_Dev,Units_Sold_YTD,Zero_Day_Share,Is_Intermittent
SKU-0191,WH-BTM-03,combination,379,12.636,62.5,67.7,62.5,12.522,17.871,11.595,5073,0.0,0
SKU-0192,WH-BTM-03,holt_winters,150,5.003,15.8,56.9,-15.8,3.907,5.562,4.609,1281,0.093,0
SKU-0193,WH-BTM-03,combination,28,0.949,11.0,100.9,-11.0,1.056,1.099,1.341,226,0.436,1
SKU-0194,WH-BTM-03,seasonal_index,2866,95.517,3.9,34.8,3.9,44.92,97.584,50.231,23209,0.0,0
SKU-0195,WH-BTM-03,seasonal_index,312,10.416,32.9,47.9,-32.9,6.628,9.871,5.951,2422,0.003,0
SKU-0196,WH-BTM-03,seasonal_index,158,5.261,10.6,41.6,10.6,4.506,6.567,4.192,1717,0.014,0
SKU-0197,WH-BTM-03,combination,35,1.156,18.8,92.8,18.8,1.136,1.099,1.205,244,0.384,1
SKU-0198,WH-BTM-03,combination,281,9.373,13.9,43.7,13.9,5.79,9.808,5.74,2329,0.0,0
SKU-0199,WH-BTM-03,combination,558,18.605,2.6,46.3,2.6,12.213,21.934,16.28,4607,0.0,0
SKU-0200,WH-BTM-03,combination,104,3.475,6.3,61.6,6.3,3.215,4.279,3.729,1012,0.129,0
SKU-0201,WH-BTM-03,combination,864,28.805,2.4,34.7,2.4,13.724,32.408,16.916,7505,0.0,0
SKU-0202,WH-BTM-03,combination,249,8.294,51.8,66.8,51.8,10.89,15.378,11.446,4326,0.003,0
SKU-0203,WH-BTM-03,combination,1602,53.402,35.8,45.5,35.8,46.986,70.753,40.66,18429,0.0,0
SKU-0204,WH-BTM-03,combination,200,6.678,9.5,61.3,-9.5,5.059,6.575,5.561,1365,0.038,0
SKU-0205,WH-BTM-03,combination,21,0.69,97.4,138.0,97.4,1.275,1.189,1.269,293,0.351,1
SKU-0206,WH-BTM-03,seasonal_index,824,27.479,9.5,54.7,-9.5,14.412,22.468,17.684,5188,0.011,0
SKU-0207,WH-BTM-03,combination,354,11.802,18.6,44.6,-18.6,7.267,14.416,8.528,3524,0.0,0
SKU-0208,WH-BTM-03,combination,346,11.543,13.0,56.2,-13.0,8.297,13.288,11.531,2962,0.019,0
SKU-0209,WH-BTM-03,combination,697,23.248,41.7,49.6,41.7,14.953,25.858,14.712,6683,0.0,0
SKU-0210,WH-BTM-03,combination,196,6.522,2.7,51.5,2.7,4.006,7.019,5.39,1675,0.022,0
SKU-0211,WH-BTM-03,combination,234,7.788,9.8,66.9,9.8,6.152,7.474,5.545,1958,0.016,0
SKU-0212,WH-BTM-03,seasonal_index,907,30.238,1.2,52.1,-1.2,19.616,30.786,19.868,7443,0.0,0
SKU-0213,WH-BTM-03,seasonal_index,5978,199.276,16.4,34.2,-16.4,116.692,169.375,107.273,43560,0.0,0
SKU-0214,WH-BTM-03,combination,850,28.323,6.7,38.9,6.7,16.12,27.145,17.26,6760,0.0,0
SKU-0215,WH-BTM-03,holt_winters,313,10.433,10.2,46.9,-10.2,7.256,9.356,6.941,2372,0.011,0
SKU-0216,WH-BTM-03,holt_winters,1547,51.564,2.3,44.7,2.3,32.141,64.649,53.868,13980,0.003,0
SKU-0217,WH-BTM-03,combination,118,3.921,39.5,56.4,39.5,4.808,4.529,3.909,1307,0.049,0
SKU-0218,WH-BTM-03,snaive,389,12.958,28.9,57.6,-28.9,8.184,13.351,8.139,3069,0.0,0
SKU-0219,WH-BTM-03,seasonal_index,360,11.989,5.7,45.0,5.7,6.336,9.921,6.891,2066,0.011,0
SKU-0220,WH-BTM-03,combination,201,6.685,16.3,56.2,-16.3,4.872,6.378,5.178,1488,0.06,0
SKU-0221,WH-BTM-03,holt_winters,61,2.038,2.1,56.8,2.1,1.882,2.332,2.362,526,0.23,0
SKU-0222,WH-BTM-03,combination,56,1.867,11.9,59.9,-11.9,1.635,1.471,1.606,362,0.337,1
SKU-0223,WH-BTM-03,croston_sba,10,0.319,50.3,180.1,50.3,0.771,0.389,0.697,104,0.701,1
SKU-0224,WH-BTM-03,seasonal_index,138,4.604,4.4,62.3,-4.4,2.176,3.386,2.741,718,0.11,0
SKU-0225,WH-BTM-03,snaive,148,4.942,4.3,56.4,4.3,4.655,4.6,3.903,1101,0.099,0
SKU-0226,WH-BTM-03,seasonal_index,172,5.72,6.9,58.6,6.9,6.263,7.83,6.74,1939,0.025,0
SKU-0227,WH-BTM-03,holt_winters,2071,69.045,31.5,46.5,31.5,51.545,83.682,53.928,21390,0.0,0
SKU-0228,WH-BTM-03,combination,992,33.082,14.0,35.0,14.0,15.888,29.534,16.083,7045,0.0,0
SKU-0229,WH-BTM-03,combination,41,1.374,39.9,92.2,39.9,1.63,1.597,1.584,439,0.285,0
SKU-0230,WH-BTM-03,combination,353,11.761,17.7,53.3,17.7,9.773,16.682,11.138,4148,0.0,0
SKU-0231,WH-BTM-03,combination,148,4.948,18.7,44.5,18.7,3.254,7.77,5.038,1822,0.005,0
SKU-0232,WH-BTM-03,combination,153,5.091,4.0,62.8,4.0,3.417,4.458,3.855,1093,0.112,0
SKU-0233,WH-BTM-03,combination,389,12.95,36.9,62.1,36.9,13.702,13.249,11.564,3692,0.011,0
SKU-0234,WH-BTM-03,seasonal_index,336,11.184,44.3,74.7,44.3,10.266,13.323,10.772,3428,0.003,0
SKU-0235,WH-BTM-03,seasonal_index,402,13.404,16.6,38.7,-16.6,6.244,10.479,8.412,2140,0.014,0
SKU-0236,WH-BTM-03,ma28,3290,109.679,4.3,33.4,4.3,57.291,106.386,61.928,26365,0.0,0
SKU-0237,WH-BTM-03,seasonal_index,134,4.462,32.3,56.0,-32.3,2.704,4.101,3.261,936,0.038,0
SKU-0238,WH-BTM-03,combination,1526,50.879,1.9,29.8,1.9,29.342,50.849,26.213,13114,0.0,0
SKU-0239,WH-BTM-03,seasonal_index,6695,223.155,28.0,52.6,28.0,131.434,289.099,239.491,70812,0.0,0
SKU-0240,WH-BTM-03,combination,409,13.648,34.8,50.6,34.8,12.512,12.77,10.494,2798,0.008,0
SKU-0241,WH-BTM-03,holt_winters,3675,122.503,3.3,39.2,-3.3,64.742,118.858,71.171,28712,0.0,0
SKU-0242,WH-BTM-03,seasonal_index,1368,45.612,0.5,53.7,0.5,24.728,43.507,27.762,10865,0.0,0
SKU-0243,WH-BTM-03,holt_winters,398,13.271,7.7,38.6,-7.7,6.601,11.611,8.517,2667,0.025,0
SKU-0244,WH-BTM-03,combination,268,8.941,11.2,58.7,11.2,5.691,7.718,6.658,1778,0.025,0
SKU-0245,WH-BTM-03,combination,183,6.087,19.9,55.8,19.9,4.473,6.507,4.4,1708,0.027,0
SKU-0246,WH-BTM-03,combination,255,8.514,2.1,41.6,2.1,5.355,8.715,5.689,2002,0.008,0
SKU-0247,WH-BTM-03,ma28,209,6.964,0.4,51.9,-0.4,4.61,8.008,4.959,1763,0.022,0
SKU-0248,WH-BTM-03,seasonal_index,56,1.88,17.6,82.9,17.6,1.934,2.227,2.068,576,0.205,0
SKU-0249,WH-BTM-03,combination,443,14.767,3.9,55.6,3.9,13.747,15.26,13.457,3676,0.025,0
SKU-0250,WH-BTM-03,combination,1135,37.824,6.4,38.8,6.4,23.129,36.627,21.443,9322,0.0,0
SKU-0001,WH-PEN-04,seasonal_index,933,31.102,28.8,55.8,28.8,20.847,33.362,20.132,8534,0.0,0
SKU-0002,WH-PEN-04,combination,63,2.097,12.1,66.7,12.1,1.945,2.197,1.752,572,0.142,0
SKU-0003,WH-PEN-04,combination,159,5.299,1.0,50.1,1.0,3.773,5.537,4.014,1296,0.036,0
SKU-0004,WH-PEN-04,holt_winters,1290,43.002,21.1,46.5,21.1,29.975,53.373,32.048,13313,0.0,0
SKU-0005,WH-PEN-04,combination,175,5.836,13.7,41.6,-13.7,3.175,4.666,3.012,1185,0.041,0
SKU-0006,WH-PEN-04,combination,34,1.143,4.7,77.1,4.7,1.865,2.323,2.277,558,0.2,0
SKU-0007,WH-PEN-04,combination,5785,192.849,8.3,33.6,-8.3,75.626,180.518,88.226,41631,0.0,0
SKU-0008,WH-PEN-04,combination,43723,1457.421,5.7,35.0,5.7,933.046,1468.326,881.418,377099,0.0,0
SKU-0009,WH-PEN-04,combination,261,8.688,28.8,55.6,-28.8,4.349,5.578,4.362,1260,0.052,0
SKU-0010,WH-PEN-04,combination,399,13.302,25.7,51.2,-25.7,7.889,12.126,7.946,2948,0.003,0
SKU-0011,WH-PEN-04,combination,319,10.628,3.2,29.4,-3.2,5.064,9.559,6.32,2176,0.014,0
SKU-0012,WH-PEN-04,seasonal_index,1511,50.375,19.9,55.7,19.9,36.974,76.055,50.578,20683,0.0,0
SKU-0013,WH-PEN-04,combination,51,1.691,0.2,54.8,-0.2,1.683,1.723,1.658,463,0.26,0
SKU-0014,WH-PEN-04,combination,789,26.293,3.8,25.4,3.8,16.191,28.551,18.464,6694,0.0,0
SKU-0015,WH-PEN-04,combination,958,31.918,19.2,46.0,19.2,25.289,36.082,24.318,8682,0.0,0
SKU-0016,WH-PEN-04,seasonal_index,370,12.318,3.6,64.4,-3.6,8.477,11.94,8.685,2844,0.016,0
SKU-0017,WH-PEN-04,combination,300,9.984,1.1,41.4,-1.1,5.016,10.685,5.478,2705,0.0,0
SKU-0018,WH-PEN-04,seasonal_index,251,8.381,2.0,56.3,2.0,8.243,12.784,9.19,3290,0.0,0
SKU-0019,WH-PEN-04,seasonal_index,176,5.862,12.4,41.2,12.4,3.668,5.912,3.66,1414,0.025,0
SKU-0020,WH-PEN-04,combination,137,4.562,12.4,53.5,12.4,2.914,4.151,3.029,990,0.077,0
SKU-0021,WH-PEN-04,combination,859,28.619,0.5,33.7,-0.5,13.704,27.696,13.655,6990,0.0,0
SKU-0022,WH-PEN-04,holt_winters,209,6.98,49.9,68.8,49.9,5.046,7.436,5.663,1815,0.041,0
SKU-0023,WH-PEN-04,seasonal_index,161,5.354,8.3,39.7,-8.3,6.221,7.359,5.932,2117,0.036,0
SKU-0024,WH-PEN-04,combination,1464,48.807,9.1,29.2,9.1,26.724,56.362,27.478,13862,0.0,0
SKU-0025,WH-PEN-04,seasonal_index,3811,127.048,7.0,37.9,-7.0,70.675,122.088,81.118,29335,0.0,0
SKU-0026,WH-PEN-04,combination,950,31.656,7.0,50.4,-7.0,20.157,26.633,18.516,7172,0.0,0
SKU-0027,WH-PEN-04,seasonal_index,518,17.28,2.3,46.3,2.3,8.359,14.342,8.744,3332,0.005,0
SKU-0028,WH-PEN-04,combination,667,22.226,2.2,32.4,-2.2,8.188,17.307,10.278,3852,0.0,0
SKU-0029,WH-PEN-04,combination,324,10.805,22.3,35.5,22.3,6.803,12.17,6.037,3194,0.0,0
SKU-0030,WH-PEN-04,combination,55,1.827,9.0,74.1,9.0,2.082,2.189,2.018,542,0.216,0
SKU-0031,WH-PEN-04,seasonal_index,1961,65.352,9.2,32.1,9.2,29.823,59.841,30.21,14370,0.0,0
SKU-0032,WH-PEN-04,combination,378,12.587,9.3,49.6,-9.3,7.827,10.808,8.226,2256,0.016,0
SKU-0033,WH-PEN-04,seasonal_index,4906,163.532,28.9,61.0,-28.9,112.365,155.638,141.396,34681,0.0,0
SKU-0034,WH-PEN-04,snaive,1280,42.675,13.1,39.1,-13.1,27.904,41.405,26.552,9232,0.0,0
SKU-0035,WH-PEN-04,combination,971,32.37,6.1,35.9,-6.1,20.535,32.162,24.262,7791,0.0,0
SKU-0036,WH-PEN-04,seasonal_index,342,11.394,11.2,58.9,11.2,5.585,7.896,5.854,1795,0.03,0
SKU-0037,WH-PEN-04,combination,129,4.312,7.2,62.5,7.2,3.793,5.622,3.925,1408,0.03,0
SKU-0038,WH-PEN-04,seasonal_index,1677,55.915,22.8,45.1,22.8,43.681,71.54,42.161,18240,0.0,0
SKU-0039,WH-PEN-04,holt_winters,431,14.373,20.2,64.9,20.2,10.026,12.37,10.846,3119,0.03,0
SKU-0040,WH-PEN-04,combination,715,23.838,10.9,40.6,-10.9,12.532,18.918,13.463,4544,0.011,0
SKU-0041,WH-PEN-04,seasonal_index,43,1.42,13.5,90.5,13.5,1.515,1.485,1.484,377,0.315,1
SKU-0042,WH-PEN-04,combination,1993,66.437,12.3,39.3,-12.3,42.786,57.852,38.31,13509,0.0,0
SKU-0043,WH-PEN-04,combination,260,8.656,10.8,49.9,10.8,6.53,10.2,7.013,2560,0.014,0
SKU-0044,WH-PEN-04,combination,51,1.715,48.3,72.0,48.3,2.01,2.271,2.025,587,0.222,0
SKU-0045,WH-PEN-04,seasonal_index,920,30.657,15.6,33.0,15.6,12.025,29.46,13.066,7050,0.0,0
SKU-0046,WH-PEN-04,combination,1628,54.277,23.3,35.6,23.3,30.769,60.545,29.769,15218,0.0,0
SKU-0047,WH-PEN-04,combination,167,5.568,5.4,45.9,-5.4,3.689,6.323,5.42,1468,0.058,0
SKU-0048,WH-PEN-04,combination,167,5.559,2.0,50.6,2.0,4.597,5.455,4.582,1291,0.06,0
SKU-0049,WH-PEN-04,ma28,133,4.429,44.6,85.1,44.6,4.549,4.973,3.974,1341,0.063,0
SKU-0050,WH-PEN-04,seasonal_index,306,10.186,8.2,42.8,-8.2,10.048,14.477,9.499,3949,0.0,0
SKU-0051,WH-PEN-04,combination,537,17.897,11.7,41.0,-11.7,11.99,22.181,17.616,5045,0.0,0
SKU-0052,WH-PEN-04,combination,2467,82.235,66.1,73.0,66.1,83.022,120.636,75.193,31468,0.0,0
SKU-0053,WH-PEN-04,combination,50,1.68,13.2,70.8,13.2,1.894,1.847,1.704,446,0.197,0
SKU-0054,WH-PEN-04,combination,160,5.327,24.8,67.3,24.8,4.533,6.636,5.487,1669,0.066,0
SKU-0055,WH-PEN-04,seasonal_index,212,7.079,17.1,63.0,17.1,5.479,7.186,5.405,1687,0.041,0
SKU-0056,WH-PEN-04,combination,1715,57.164,3.6,42.4,-3.6,26.048,52.342,29.961,12072,0.0,0
SKU-0057,WH-PEN-04,combination,249,8.309,36.4,50.0,36.4,5.606,9.085,5.219,2433,0.003,0
SKU-0058,WH-PEN-04,croston_sba,25,0.842,27.6,119.3,-27.6,0.789,0.589,0.884,130,0.605,1
SKU-0059,WH-PEN-04,combination,620,20.652,0.8,46.6,0.8,14.681,17.167,13.096,4123,0.003,0
SKU-0060,WH-PEN-04,snaive,1806,60.208,24.1,50.6,-24.1,51.175,77.641,48.146,18356,0.0,0
SKU-0061,WH-PEN-04,holt_winters,22,0.749,44.3,99.2,44.3,1.012,0.844,1.043,217,0.49,1
SKU-0062,WH-PEN-04,combination,1433,47.776,4.6,48.5,-4.6,26.304,41.507,27.829,9631,0.0,0
SKU-0063,WH-PEN-04,seasonal_index,87,2.884,4.0,64.9,4.0,2.145,2.592,2.148,644,0.14,0
SKU-0064,WH-PEN-04,combination,1014,33.794,9.3,53.7,-9.3,24.398,31.515,21.545,7941,0.0,0
SKU-0065,WH-PEN-04,combination,49,1.635,8.3,80.5,8.3,1.327,1.715,1.47,400,0.219,0
SKU-0066,WH-PEN-04,combination,640,21.344,26.1,51.3,-26.1,17.129,18.345,14.359,4860,0.0,0
SKU-0067,WH-PEN-04,combination,2059,68.641,9.1,29.6,-9.1,32.939,74.271,32.345,18180,0.0,0
SKU-0068,WH-PEN-04,seasonal_index,436,14.527,13.6,58.8,13.6,8.515,10.904,9.074,2575,0.038,0
SKU-0069,WH-PEN-04,combination,2953,98.424,6.1,37.2,6.1,85.106,114.808,76.277,30521,0.0,0
SKU-0070,WH-PEN-04,combination,1122,37.407,11.8,31.9,-11.8,15.466,37.57,23.128,7978,0.0,0
SKU-0071,WH-PEN-04,holt_winters,786,26.197,2.3,39.4,2.3,14.7,24.099,14.478,6055,0.0,0
SKU-0072,WH-PEN-04,seasonal_index,1908,63.592,18.7,61.4,18.7,40.041,54.518,39.815,12478,0.0,0
SKU-0073,WH-PEN-04,seasonal_index,1220,40.675,24.5,42.2,24.5,28.299,47.833,34.438,11284,0.0,0
SKU-0074,WH-PEN-04,ma28,493,16.429,24.7,60.9,-24.7,12.077,15.395,12.15,3542,0.005,0
SKU-0075,WH-PEN-04,combination,358,11.924,7.8,32.8,7.8,5.461,10.151,6.584,2407,0.0,0
SKU-0076,WH-PEN-04,combination,191,6.372,3.4,56.4,-3.4,4.66,5.97,4.863,1413,0.09,0
SKU-0077,WH-PEN-04,combination,130,4.331,3.9,58.9,-3.9,2.927,4.255,3.316,990,0.123,0
SKU-0078,WH-PEN-04,combination,432,14.399,19.0,50.8,-19.0,14.7,16.529,13.29,4043,0.005,0
SKU-0079,WH-PEN-04,seasonal_index,170,5.666,14.3,55.8,-14.3,3.65,5.082,3.552,1293,0.036,0
SKU-0080,WH-PEN-04,seasonal_index,2110,70.338,48.1,68.7,48.1,46.466,76.89,54.35,17535,0.0,0
SKU-0081,WH-PEN-04,seasonal_index,112,3.719,10.6,56.9,-10.6,3.588,4.926,3.189,1295,0.047,0
SKU-0082,WH-PEN-04,seasonal_index,632,21.072,19.9,58.9,19.9,13.107,19.734,14.654,4579,0.005,0
SKU-0083,WH-PEN-04,seasonal_index,2087,69.565,11.1,40.7,11.1,50.022,91.008,53.402,23266,0.0,0
SKU-0084,WH-PEN-04,combination,4671,155.7,12.5,39.2,-12.5,72.106,119.934,74.978,26661,0.0,0
SKU-0085,WH-PEN-04,ma28,1189,39.643,31.6,49.2,-31.6,16.127,27.485,17.054,5925,0.003,0
SKU-0086,WH-PEN-04,snaive,140,4.658,12.9,45.3,-12.9,2.321,3.395,2.327,749,0.066,0
SKU-0087,WH-PEN-04,combination,1176,39.192,14.2,39.7,14.2,21.862,39.227,19.978,9395,0.0,0
SKU-0088,WH-PEN-04,snaive,82,2.75,7.1,58.3,-7.1,2.764,3.074,2.489,809,0.132,0
SKU-0089,WH-PEN-04,combination,411,13.708,29.2,41.2,-29.2,5.534,10.668,6.039,2364,0.0,0
SKU-0090,WH-PEN-04,combination,3571,119.023,17.1,42.7,-17.1,43.66,93.342,46.901,22105,0.0,0
SKU-0091,WH-PEN-04,combination,1786,59.54,7.9,45.8,7.9,30.989,60.315,38.819,13378,0.0,0
SKU-0092,WH-PEN-04,seasonal_index,56,1.86,51.8,91.3,51.8,2.117,1.989,1.94,492,0.216,0
SKU-0093,WH-PEN-04,combination,219,7.315,3.2,47.3,3.2,6.521,6.162,5.876,1492,0.025,0
SKU-0094,WH-PEN-04,seasonal_index,369,12.313,12.6,49.4,-12.6,9.462,14.389,11.086,3412,0.025,0
SKU-0095,WH-PEN-04,combination,83,2.783,2.3,62.3,-2.3,2.348,2.296,2.184,589,0.23,0
SKU-0096,WH-PEN-04,combination,44,1.48,68.3,99.0,68.3,2.111,1.989,2.13,506,0.271,0
SKU-0097,WH-PEN-04,seasonal_index,337,11.228,27.8,91.2,27.8,11.628,9.395,9.786,2306,0.052,0
SKU-0098,WH-PEN-04,ma28,4012,133.75,13.4,30.9,-13.4,51.336,111.077,57.618,25280,0.0,0
SKU-0099,WH-PEN-04,combination,824,27.461,42.3,56.8,42.3,20.96,31.581,20.361,8380,0.0,0
SKU-0100,WH-PEN-04,seasonal_index,41,1.361,30.0,76.7,-30.0,0.887,0.773,1.112,154,0.526,1
SKU-0101,WH-PEN-04,seasonal_index,350,11.651,42.9,53.4,42.9,12.114,19.992,13.86,5269,0.0,0
SKU-0102,WH-PEN-04,holt_winters,313,10.419,1.0,46.6,1.0,5.85,9.005,5.969,2399,0.014,0
SKU-0103,WH-PEN-04,combination,525,17.508,15.5,41.2,-15.5,9.529,13.063,9.169,3289,0.014,0
SKU-0104,WH-PEN-04,combination,2362,78.73,24.9,52.0,24.9,49.758,70.515,52.439,18898,0.0,0
SKU-0105,WH-PEN-04,seasonal_index,119,3.978,1.4,49.1,-1.4,2.108,3.23,2.513,726,0.093,0
SKU-0106,WH-PEN-04,combination,68,2.253,23.8,83.1,23.8,2.591,2.31,2.333,546,0.216,0
SKU-0107,WH-PEN-04,seasonal_index,932,31.051,14.9,46.8,-14.9,17.578,29.416,17.738,7404,0.0,0
SKU-0108,WH-PEN-04,combination,45,1.495,8.9,88.0,8.9,1.592,1.49,1.524,376,0.315,1
SKU-0109,WH-PEN-04,combination,2324,77.451,3.5,29.1,3.5,33.968,86.101,48.689,18989,0.0,0
SKU-0110,WH-PEN-04,seasonal_index,997,33.225,21.0,37.0,-21.0,17.716,27.581,18.434,6557,0.0,0
SKU-0111,WH-PEN-04,combination,921,30.691,20.5,49.5,20.5,17.544,29.868,17.542,6935,0.0,0
SKU-0112,WH-PEN-04,combination,179,5.967,57.4,68.6,57.4,6.548,7.559,5.475,2103,0.005,0
SKU-0113,WH-PEN-04,combination,391,13.044,1.6,50.6,-1.6,9.506,14.474,11.956,3242,0.016,0
SKU-0114,WH-PEN-04,combination,402,13.412,15.4,51.4,-15.4,7.512,13.236,10.22,2828,0.008,0
SKU-0115,WH-PEN-04,combination,640,21.321,20.3,42.9,20.3,12.917,21.956,11.832,5668,0.0,0
SKU-0116,WH-PEN-04,combination,845,28.155,1.7,37.9,-1.7,16.204,27.03,19.879,5882,0.0,0
SKU-0117,WH-PEN-04,seasonal_index,707,23.57,41.5,47.6,41.5,11.956,22.211,10.977,5296,0.0,0
SKU-0118,WH-PEN-04,combination,57,1.912,25.6,77.0,-25.6,1.964,1.918,2.249,426,0.299,0
SKU-0119,WH-PEN-04,holt_winters,546,18.198,18.2,38.7,-18.2,12.832,18.901,12.741,4646,0.0,0
SKU-0120,WH-PEN-04,combination,158,5.258,10.2,55.0,-10.2,4.289,4.685,4.327,1168,0.077,0
SKU-0121,WH-PEN-04,combination,442,14.746,12.0,39.6,-12.0,8.494,16.025,10.742,3941,0.008,0
SKU-0122,WH-PEN-04,combination,746,24.851,11.1,47.9,-11.1,15.6,27.532,17.957,6959,0.0,0
SKU-0123,WH-PEN-04,combination,219,7.292,0.0,43.3,0.0,3.169,5.622,4.091,1345,0.025,0
SKU-0124,WH-PEN-04,holt_winters,219,7.291,19.8,49.3,19.8,3.954,7.003,4.868,1745,0.022,0
SKU-0125,WH-PEN-04,seasonal_index,3375,112.507,2.4,27.6,-2.4,70.899,127.518,79.54,34434,0.0,0
SKU-0126,WH-PEN-04,seasonal_index,201,6.699,10.9,43.3,10.9,3.502,6.981,3.747,1551,0.014,0
SKU-0127,WH-PEN-04,seasonal_index,101,3.366,15.7,85.9,-15.7,3.201,3.11,3.821,717,0.195,0
SKU-0128,WH-PEN-04,combination,689,22.968,35.0,47.9,35.0,14.052,29.274,13.852,7999,0.0,0
SKU-0129,WH-PEN-04,combination,1389,46.291,23.0,29.5,23.0,27.779,65.715,33.976,15737,0.0,0
SKU-0130,WH-PEN-04,combination,157,5.239,3.3,42.4,3.3,3.785,6.444,5.794,1492,0.038,0
SKU-0131,WH-PEN-04,combination,2107,70.236,25.6,50.4,25.6,44.245,88.907,52.521,20390,0.0,0
SKU-0132,WH-PEN-04,combination,1105,36.828,6.5,46.3,-6.5,15.48,26.778,19.435,5395,0.005,0
SKU-0133,WH-PEN-04,combination,581,19.376,3.2,38.9,3.2,15.865,20.655,14.792,5370,0.008,0
SKU-0134,WH-PEN-04,seasonal_index,469,15.629,4.7,62.5,4.7,17.884,19.197,15.771,4856,0.005,0
SKU-0135,WH-PEN-04,combination,3222,107.414,26.2,57.9,-26.2,63.158,73.553,57.49,18809,0.0,0
SKU-0136,WH-PEN-04,seasonal_index,288,9.605,8.6,50.5,8.6,6.571,11.063,8.424,2743,0.011,0
SKU-0137,WH-PEN-04,croston_sba,46,1.53,27.3,90.3,-27.3,1.233,1.329,1.436,287,0.353,1
SKU-0138,WH-PEN-04,seasonal_index,4406,146.879,11.1,43.2,-11.1,65.254,118.666,60.73,27823,0.0,0
SKU-0139,WH-PEN-04,combination,696,23.189,5.2,36.4,-5.2,11.311,24.704,12.506,6200,0.0,0
SKU-0140,WH-PEN-04,combination,802,26.747,2.0,40.2,2.0,16.205,30.036,17.119,6994,0.0,0
SKU-0141,WH-PEN-04,combination,1121,37.377,6.3,32.9,-6.3,15.778,37.89,19.209,8408,0.0,0
SKU-0142,WH-PEN-04,snaive,84,2.783,14.0,65.2,14.0,2.787,2.69,2.258,696,0.126,0
SKU-0143,WH-PEN-04,combination,130,4.341,14.8,45.1,14.8,2.937,2.899,2.704,663,0.145,0
SKU-0144,WH-PEN-04,combination,43,1.43,33.9,78.6,-33.9,1.168,0.94,1.052,246,0.422,1
SKU-0145,WH-PEN-04,seasonal_index,142,4.732,27.9,51.4,27.9,3.949,7.104,4.074,1784,0.011,0
SKU-0146,WH-PEN-04,combination,353,11.764,0.4,48.0,0.4,8.378,10.696,8.459,2407,0.033,0
SKU-0147,WH-PEN-04,combination,383,12.757,18.9,55.7,18.9,8.645,13.211,10.686,3011,0.022,0
SKU-0148,WH-PEN-04,seasonal_index,417,13.889,26.4,41.1,26.4,10.393,15.507,9.193,3923,0.0,0
SKU-0149,WH-PEN-04,combination,91,3.031,25.6,72.2,25.6,2.478,2.649,2.439,655,0.156,0
SKU-0150,WH-PEN-04,holt_winters,43,1.438,13.1,73.4,13.1,1.294,1.655,1.461,365,0.219,0
SKU-0151,WH-PEN-04,snaive,1380,45.992,0.2,42.2,-0.2,28.052,38.178,23.174,10136,0.0,0
SKU-0152,WH-PEN-04,seasonal_index,392,13.07,7.5,44.8,-7.5,9.053,13.978,9.119,3390,0.0,0
SKU-0153,WH-PEN-04,seasonal_index,736,24.546,1.9,32.5,1.9,11.869,25.019,15.074,5375,0.0,0
SKU-0154,WH-PEN-04,seasonal_index,692,23.063,44.7,66.3,44.7,20.132,31.003,21.342,7403,0.0,0
SKU-0155,WH-PEN-04,combination,670,22.336,12.8,54.8,12.8,13.53,22.362,14.431,4960,0.003,0
SKU-0156,WH-PEN-04,combination,566,18.862,7.9,40.7,-7.9,8.627,16.403,8.985,3936,0.0,0
SKU-0157,WH-PEN-04,combination,286,9.536,2.9,59.4,2.9,6.819,10.227,7.741,2409,0.041,0
SKU-0158,WH-PEN-04,combination,628,20.942,15.7,43.6,-15.7,14.4,17.649,12.875,4622,0.003,0
SKU-0159,WH-PEN-04,snaive,394,13.117,3.7,49.5,-3.7,8.75,14.121,8.614,3317,0.0,0
SKU-0160,WH-PEN-04,combination,1199,39.958,4.5,50.2,-4.5,24.439,37.948,22.528,9328,0.0,0
SKU-0161,WH-PEN-04,combination,507,16.894,5.8,52.7,-5.8,13.954,22.803,14.211,5882,0.0,0
SKU-0162,WH-PEN-04,combination,1635,54.515,15.3,35.3,-15.3,21.563,42.742,28.515,8592,0.0,0
SKU-0163,WH-PEN-04,holt_winters,174,5.799,6.0,48.0,-6.0,3.289,6.268,4.447,1453,0.044,0
SKU-0164,WH-PEN-04,combination,1086,36.196,24.0,47.8,-24.0,14.768,30.49,20.744,6721,0.0,0
SKU-0165,WH-PEN-04,holt_winters,155,5.152,9.1,43.2,9.1,4.152,7.019,4.798,1614,0.016,0
SKU-0166,WH-PEN-04,combination,143,4.761,8.8,73.5,8.8,4.296,4.6,4.075,1110,0.126,0
SKU-0167,WH-PEN-04,combination,3330,110.987,2.4,22.5,-2.4,42.393,109.452,43.189,27964,0.0,0
SKU-0168,WH-PEN-04,seasonal_index,137,4.577,14.0,46.6,-14.0,2.851,4.008,3.171,946,0.055,0
SKU-0169,WH-PEN-04,combination,114,3.811,17.7,63.0,-17.7,2.625,2.701,2.611,641,0.181,0
SKU-0170,WH-PEN-04,combination,92,3.083,40.5,54.8,40.5,3.797,3.452,3.318,1027,0.115,0
SKU-0171,WH-PEN-04,combination,23,0.783,3.8,105.8,-3.8,0.978,0.74,0.973,188,0.526,1
